Image Name,Caption,LPIPS,PSNR,SSIM,BLEU,BERT,METEOR,LPIPS(diff_res),PSNR(diff_res),SSIM(diff_res),BLEU(diff_res),BERT(diff_res),METEOR(diff_res),LPIPS(diff_up),PSNR(diff_up),SSIM(diff_up),BLEU(diff_up),BERT(diff_up),METEOR(diff_up)
_100300374_gettyimages-477389793.png,"a large propeller plane parked on the tarmac
",0.11868131905794144,20.436132431030273,0.6850461424255725,9.170599044431425e-155,0.9750533103942871,0.5575,0.05055926740169525,19.504316329956055,0.6564898098596775,4.335118471269586e-78,0.9250401854515076,0.46296296296296297,0.09854376316070557,18.649045944213867,0.582350539541916,0.4111336169005197,0.9332072138786316,0.7181571815718157
000_1H95VB.width-800.png,"a large airplane flying through the air with propellers
",0.09734189510345459,22.091533660888672,0.845755938975091,0.7514772930752859,0.9887592792510986,0.7942949907235621,0.022782884538173676,21.35667610168457,0.8340832780774174,0.32668286409255015,0.9861751794815063,0.5499999999999999,0.021670594811439514,21.631866455078125,0.8441844751726449,1.0,0.9999997615814209,0.9993141289437586
1l-Image-Abrams-M1A2-SEPV3-.png,"the m1a1 tank is on display in a warehouse
",0.19104792177677155,17.694398880004883,0.5454614991835183,3.908633169762327e-78,0.921071469783783,0.4536052009456265,0.05453896522521973,15.87502670288086,0.4114536908786879,3.908633169762327e-78,0.921071469783783,0.4536052009456265,0.020772278308868408,17.331501007080078,0.529542700092731,3.908633169762327e-78,0.921071469783783,0.4536052009456265
_83539969_b47a9225-6db2-4f83-975d-576edf0279e6.png,"a large military plane flying through the air
",0.11065562814474106,22.485992431640625,0.7843849972539878,1.0,1.000000238418579,0.9990234375,0.038925252854824066,20.59737777709961,0.7220917130441177,0.5410822690539396,0.9941456913948059,0.7361111111111112,0.01447935402393341,22.19476318359375,0.7790576853922423,1.0,1.000000238418579,0.9990234375
000_1LC27X-e1570900274807-1024x640.png,"turkish soldiers ride on a tank in the town of al-bab, in the syrian province of aleppo, on january 29, 2015
",0.162465900182724,20.130512237548828,0.6052096533446177,1.9089509973511697e-155,0.7835601568222046,0.10101010101010102,0.05634807050228119,18.348228454589844,0.5091739303899696,2.279831007364591e-155,0.7763363718986511,0.10050251256281408,0.07106533646583557,19.24795913696289,0.5622779411597837,2.6243749087496004e-155,0.782802164554596,0.1
_107981154_gettyimages-185701027.png,"a fighter jet flying in the sky
",0.10050184279680252,22.64402198791504,0.8063021509152737,0.4347208719449914,0.992750346660614,0.6914285714285714,0.03427151218056679,21.13248634338379,0.7672233185385239,0.4347208719449914,0.992750346660614,0.6914285714285714,0.017719566822052002,22.56700897216797,0.8115582271466207,1.0,1.0000001192092896,0.9985422740524781
1-620.png,"a military truck with a large missile on it
",0.18151286244392395,21.031925201416016,0.6445009209374635,0.4671379777282001,0.9980916976928711,0.855940934065934,0.054525792598724365,20.105817794799805,0.6170321764982533,0.4671379777282001,0.9980916976928711,0.855940934065934,0.019997024908661842,20.691944122314453,0.6380483786359515,0.4671379777282001,0.9980916976928711,0.855940934065934
1-lexus-ls500h-2018-rt-hero-front_0.png,"the new lexus is driving on a country road
",0.12167166918516159,20.73223114013672,0.7040116427658997,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.035248614847660065,19.982139587402344,0.6781605504578957,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.016062056645751,20.231605529785156,0.686692167913881,1.3568676344828118e-231,0.865105926990509,0.2127659574468085
_109898488_mediaitem109898487.png,"a man in camouflage stands in front of a helicopter
",0.11984652280807495,23.448589324951172,0.8003373922602339,0.4630777161991027,0.9764642119407654,0.7059558517284465,0.013078496791422367,23.157777786254883,0.7960370782235635,0.45936133207830593,0.9865091443061829,0.6988249845392702,0.028439592570066452,22.396394729614258,0.7639346846298097,0,0.9178860783576965,0.0
1d52bb2b7f50c088e299598865f719e7.png,"a large jetliner on the runway at night
",0.12102208286523819,21.731536865234375,0.7390301551213145,1.0,1.0000001192092896,0.9990234375,0.03430784493684769,20.920400619506836,0.717329441293678,0.47987820666906633,0.955233097076416,0.8335382345709367,0.048547618091106415,21.143062591552734,0.7173081684161113,0.3672056269893592,0.9489685297012329,0.7095046854082998
