Image Name,Caption,LPIPS,PSNR,SSIM,BLEU,BERT,METEOR,LPIPS(diff_res),PSNR(diff_res),SSIM(diff_res),BLEU(diff_res),BERT(diff_res),METEOR(diff_res),LPIPS(diff_up),PSNR(diff_up),SSIM(diff_up),BLEU(diff_up),BERT(diff_up),METEOR(diff_up)
_100300374_gettyimages-477389793.png,"a large propeller plane parked on the tarmac
",0.10944883525371552,20.528533935546875,0.6968223324861882,9.170599044431425e-155,0.9750533103942871,0.5575,0.04435665160417557,18.645557403564453,0.6103920673148063,9.170599044431425e-155,0.9750533103942871,0.5575,0.03312695026397705,19.18387794494629,0.6395747227789627,4.640083527732319e-78,0.9802564978599548,0.5902439024390245
000_1H95VB.width-800.png,"a large airplane flying through the air with propellers
",0.07542826235294342,22.159465789794922,0.8602589525877259,0.7514772930752859,0.9887592792510986,0.7942949907235621,0.018816012889146805,21.540128707885742,0.8515245145934428,0.32668286409255015,0.9861751794815063,0.5499999999999999,0.03327786922454834,21.394441604614258,0.8538579486003326,0.7514772930752859,0.9887592792510986,0.7942949907235621
1l-Image-Abrams-M1A2-SEPV3-.png,"the m1a1 tank is on display in a warehouse
",0.18592676520347595,17.7635440826416,0.5501417681510413,4.284993070788676e-78,0.921940267086029,0.4043478260869566,0.053679727017879486,15.75823974609375,0.39450732003641353,4.284993070788676e-78,0.921940267086029,0.4043478260869566,0.01997247338294983,17.450626373291016,0.5386043100014508,4.284993070788676e-78,0.921940267086029,0.4043478260869566
_83539969_b47a9225-6db2-4f83-975d-576edf0279e6.png,"a large military plane flying through the air
",0.11048300564289093,22.51436996459961,0.79276385596558,0.5410822690539396,0.9941456913948059,0.7361111111111112,0.029767455533146858,21.829174041748047,0.7776496178844134,7.183445846156676e-155,0.9860207438468933,0.39952531645569617,0.05063203349709511,21.35761070251465,0.7773239306665274,1.0,1.000000238418579,0.9990234375
000_1LC27X-e1570900274807-1024x640.png,"turkish soldiers ride on a tank in the town of al-bab, in the syrian province of aleppo, on january 29, 2015
",0.1599147617816925,20.302799224853516,0.6197266025177239,2.9398344127731846e-155,0.8358500599861145,0.09950248756218906,0.048397380858659744,18.465999603271484,0.513520793719625,2.279831007364591e-155,0.8390281796455383,0.15860552763819097,0.034106433391571045,19.870283126831055,0.6018108406545832,2.279831007364591e-155,0.8002451658248901,0.10050251256281408
_107981154_gettyimages-185701027.png,"a fighter jet flying in the sky
",0.09189935773611069,22.75305938720703,0.8198869091804651,0.488923022434901,0.9967746734619141,0.8412698412698414,0.016864625737071037,22.317258834838867,0.811179044141149,1.0,1.0000001192092896,0.9985422740524781,0.01593201234936714,22.477203369140625,0.8171949752707905,0.4347208719449914,0.992750346660614,0.6914285714285714
1-620.png,"a military truck with a large missile on it
",0.18345381319522858,21.155258178710938,0.6555373221473199,0.4671379777282001,0.9980916976928711,0.855940934065934,0.06706461310386658,19.68779754638672,0.5899093409283782,0.4671379777282001,0.9980916976928711,0.855940934065934,0.019479136914014816,20.84730339050293,0.6451058587671484,0.4671379777282001,0.9980916976928711,0.855940934065934
1-lexus-ls500h-2018-rt-hero-front_0.png,"the new lexus is driving on a country road
",0.10936662554740906,20.775785446166992,0.7147473853148871,3.690840039559348e-232,0.9448208212852478,0.058823529411764705,0.05778420716524124,18.799030303955078,0.6279992632688874,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.011835097335278988,20.14589500427246,0.6877343159412727,3.690840039559348e-232,0.9425646662712097,0.058823529411764705
_109898488_mediaitem109898487.png,"a man in camouflage stands in front of a helicopter
",0.12519602477550507,23.518020629882812,0.8147992193013699,8.612150057732663e-155,0.955635130405426,0.446,0.013060461729764938,23.225475311279297,0.8106904807698508,8.612150057732663e-155,0.955635130405426,0.446,0.01964026689529419,22.600074768066406,0.7901722397376337,0.45936133207830593,0.9908852577209473,0.8017676767676769
1d52bb2b7f50c088e299598865f719e7.png,"a large jetliner on the runway at night
",0.11950308084487915,21.759511947631836,0.7474238771692154,0.5133450480401704,0.9833329319953918,0.854119425547997,0.029905937612056732,21.10717010498047,0.7323073189972491,0.47987820666906633,0.955233097076416,0.8335382345709367,0.040466826409101486,21.08248519897461,0.7261342633493415,0.4854917717073234,0.9792962074279785,0.8301839254220206
