Image Name,Caption,LPIPS,PSNR,SSIM,BLEU,BERT,METEOR,LPIPS(diff_res),PSNR(diff_res),SSIM(diff_res),BLEU(diff_res),BERT(diff_res),METEOR(diff_res),LPIPS(diff_up),PSNR(diff_up),SSIM(diff_up),BLEU(diff_up),BERT(diff_up),METEOR(diff_up)
_100300374_gettyimages-477389793.png,"a large propeller plane parked on the tarmac
",0.10961830615997314,20.477781295776367,0.6883696959268906,4.640083527732319e-78,0.9802564978599548,0.5902439024390245,0.033442821353673935,19.822467803955078,0.6675236681166716,4.640083527732319e-78,0.9398927092552185,0.5902439024390245,0.08569026738405228,19.522762298583984,0.6439732291029745,0.4111336169005197,0.9332072138786316,0.7181571815718157
000_1H95VB.width-800.png,"a large airplane flying through the air with propellers
",0.08830969780683517,22.155437469482422,0.8526454928468612,0.7514772930752859,0.9887592792510986,0.7942949907235621,0.020301587879657745,21.012495040893555,0.8349095892965374,0.32668286409255015,0.9861751794815063,0.5499999999999999,0.05328553169965744,20.76343536376953,0.8331421818711977,0.5593684915933074,0.9786111116409302,0.8502327127659575
1l-Image-Abrams-M1A2-SEPV3-.png,"the m1a1 tank is on display in a warehouse
",0.1920911818742752,17.74532699584961,0.5465542543557976,4.284993070788676e-78,0.921940267086029,0.4043478260869566,0.06372082978487015,15.609434127807617,0.38772514002963104,4.284993070788676e-78,0.921940267086029,0.4043478260869566,0.03847380355000496,16.599445343017578,0.4777012794852225,4.744822399347669e-78,0.9257297515869141,0.5499999999999999
_83539969_b47a9225-6db2-4f83-975d-576edf0279e6.png,"a large military plane flying through the air
",0.11018075048923492,22.518878936767578,0.78755313599254,1.0,1.000000238418579,0.9990234375,0.03574327751994133,20.575477600097656,0.7222438886918876,0.5410822690539396,0.9941456913948059,0.7361111111111112,0.012783221900463104,22.525951385498047,0.7940315594162376,0.5410822690539396,0.9941456913948059,0.7361111111111112
000_1LC27X-e1570900274807-1024x640.png,"turkish soldiers ride on a tank in the town of al-bab, in the syrian province of aleppo, on january 29, 2015
",0.16056782007217407,20.251455307006836,0.6146792545165177,4.8228015442170574e-232,0.8224707245826721,0.10050251256281408,0.060664087533950806,18.410980224609375,0.5154391333645113,2.279831007364591e-155,0.7890788316726685,0.10050251256281408,0.05297940596938133,19.675403594970703,0.5737409610898614,2.279831007364591e-155,0.7733525633811951,0.10050251256281408
_107981154_gettyimages-185701027.png,"a fighter jet flying in the sky
",0.09998783469200134,22.697246551513672,0.8083384857433417,0.4347208719449914,0.992750346660614,0.6914285714285714,0.04113726690411568,20.94911766052246,0.758608753839533,0.4347208719449914,0.992750346660614,0.6914285714285714,0.019181448966264725,22.070024490356445,0.7915671358108713,0.5706745777055999,0.9892998933792114,0.9445670159955873
1-620.png,"a military truck with a large missile on it
",0.1693461835384369,21.112060546875,0.6501962699837982,0.4671379777282001,0.9980916976928711,0.855940934065934,0.048235271126031876,19.3094539642334,0.5503749430242532,0.4671379777282001,0.9980916976928711,0.855940934065934,0.030858181416988373,19.918474197387695,0.5829202475049086,0.4671379777282001,0.9980916976928711,0.855940934065934
1-lexus-ls500h-2018-rt-hero-front_0.png,"the new lexus is driving on a country road
",0.11565741151571274,20.743450164794922,0.7099675616271114,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.05843488126993179,19.291358947753906,0.6585852918002416,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.017424551770091057,19.824546813964844,0.6685521285527889,3.690840039559348e-232,0.9425646662712097,0.058823529411764705
_109898488_mediaitem109898487.png,"a man in camouflage stands in front of a helicopter
",0.1360117346048355,23.386795043945312,0.806139790240807,8.612150057732663e-155,0.9777088165283203,0.446,0.01231724489480257,23.05716323852539,0.7995396085538395,0.45936133207830593,0.9908852577209473,0.8017676767676769,0.01744888722896576,23.36320686340332,0.8050629446553799,0.45936133207830593,0.9908852577209473,0.8017676767676769
1d52bb2b7f50c088e299598865f719e7.png,"a large jetliner on the runway at night
",0.12500186264514923,21.730758666992188,0.742556329478777,1.0,1.0000001192092896,0.9990234375,0.03566199541091919,20.976787567138672,0.7203046095603551,0.47987820666906633,0.955233097076416,0.8335382345709367,0.05168933793902397,20.08709144592285,0.6761976763973377,1.0,1.0000001192092896,0.9990234375
1-helicopter-1.png,"a military helicopter flying in the air over a mountain range
",0.12606504559516907,19.250896453857422,0.7083556266224826,0.38662527162788296,0.9801870584487915,0.616925669350309,0.02521691657602787,18.766902923583984,0.6975607290546224,0.28695177126851573,0.9884700179100037,0.6343858298036196,0.028003528714179993,18.317203521728516,0.6683536295712357,0.38875142041440197,0.9396756887435913,0.6226379440665155
1l-image-102.png,"a tank driving down a street with people watching
",0.20070874691009521,17.008066177368164,0.5643941527861436,5.008605395783359e-78,0.9619202017784119,0.6898846495119787,0.04523252695798874,15.883320808410645,0.5022722783752938,6.805395922591311e-155,0.9634647965431213,0.22471910112359547,0.07576178014278412,16.307540893554688,0.520722232154938,6.805395922591311e-155,0.9634647965431213,0.22471910112359547
