Image Name,Caption,LPIPS,PSNR,SSIM,BLEU,BERT,METEOR,LPIPS(diff_res),PSNR(diff_res),SSIM(diff_res),BLEU(diff_res),BERT(diff_res),METEOR(diff_res),LPIPS(diff_up),PSNR(diff_up),SSIM(diff_up),BLEU(diff_up),BERT(diff_up),METEOR(diff_up)
_100300374_gettyimages-477389793.png,"a large propeller plane parked on the tarmac
",0.10837353765964508,20.524940490722656,0.6953370821520798,9.170599044431425e-155,0.9750533103942871,0.5575,0.03999628871679306,19.740581512451172,0.6722157155877655,4.640083527732319e-78,0.9398927092552185,0.5902439024390245,0.07445134967565536,18.879384994506836,0.6087454959282278,0.4671379777282001,0.9403461813926697,0.7270233196159123
000_1H95VB.width-800.png,"a large airplane flying through the air with propellers
",0.07984142005443573,22.123008728027344,0.8569597957847772,0.7514772930752859,0.9887592792510986,0.7942949907235621,0.0210933368653059,20.93505096435547,0.8361533452132942,0.32668286409255015,0.9861751794815063,0.5499999999999999,0.036415405571460724,21.182268142700195,0.8443582665552112,0.7514772930752859,0.9887592792510986,0.7942949907235621
1l-Image-Abrams-M1A2-SEPV3-.png,"the m1a1 tank is on display in a warehouse
",0.18226054310798645,17.765438079833984,0.548155134078696,4.744822399347669e-78,0.9257297515869141,0.5499999999999999,0.05190802365541458,15.882086753845215,0.4077602213293185,4.284993070788676e-78,0.921940267086029,0.4043478260869566,0.021173305809497833,17.414119720458984,0.5325838915257396,4.744822399347669e-78,0.9257297515869141,0.5499999999999999
_83539969_b47a9225-6db2-4f83-975d-576edf0279e6.png,"a large military plane flying through the air
",0.10483910143375397,22.43412971496582,0.7890217606103407,0.5410822690539396,0.9941456913948059,0.7361111111111112,0.03426429629325867,20.557483673095703,0.727176831241857,0.5410822690539396,0.9941456913948059,0.7361111111111112,0.014305958524346352,22.267789840698242,0.7924929347472833,1.0,1.000000238418579,0.9990234375
000_1LC27X-e1570900274807-1024x640.png,"turkish soldiers ride on a tank in the town of al-bab, in the syrian province of aleppo, on january 29, 2015
",0.16348101198673248,20.243425369262695,0.6157635883557556,3.297204515308002e-232,0.8196005821228027,0.05050505050505051,0.049535803496837616,18.451997756958008,0.5134225814237653,4.8228015442170574e-232,0.800171971321106,0.10050251256281408,0.040151845663785934,18.87225341796875,0.5392180518334653,4.8228015442170574e-232,0.8224707245826721,0.10050251256281408
_107981154_gettyimages-185701027.png,"a fighter jet flying in the sky
",0.09069491922855377,22.709041595458984,0.8144901845035932,0.4347208719449914,0.992750346660614,0.6914285714285714,0.04577897489070892,20.694408416748047,0.7619115882311683,0.4347208719449914,0.992750346660614,0.6914285714285714,0.04150667041540146,21.24783706665039,0.7854600019265069,0.4703709593866897,0.9855411052703857,0.9197099892588615
1-620.png,"a military truck with a large missile on it
",0.1833338737487793,21.18321418762207,0.6539737603678656,0.4671379777282001,0.9980916976928711,0.855940934065934,0.062400225549936295,19.158231735229492,0.5411373331694842,0.4671379777282001,0.9980916976928711,0.855940934065934,0.03453537076711655,19.92728614807129,0.5893640680122847,0.4671379777282001,0.9980916976928711,0.855940934065934
1-lexus-ls500h-2018-rt-hero-front_0.png,"the new lexus is driving on a country road
",0.11059559136629105,20.745813369750977,0.7125794127424735,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.02274182252585888,20.207395553588867,0.6954481660174073,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.014962451532483101,20.397354125976562,0.7046543490566106,3.690840039559348e-232,0.9448208212852478,0.058823529411764705
_109898488_mediaitem109898487.png,"a man in camouflage stands in front of a helicopter
",0.12969061732292175,23.452741622924805,0.810331522004021,0.45936133207830593,0.9865091443061829,0.6988249845392702,0.018973104655742645,23.002607345581055,0.8053591920108384,8.612150057732663e-155,0.9677655696868896,0.446,0.019058099016547203,23.456087112426758,0.8091633460971539,8.612150057732663e-155,0.9777088165283203,0.446
1d52bb2b7f50c088e299598865f719e7.png,"a large jetliner on the runway at night
",0.11783996224403381,21.769933700561523,0.7459310109562156,0.5253819788848316,0.9827693700790405,0.9679878048780488,0.029689811170101166,21.053274154663086,0.727353896573252,1.0,1.0000001192092896,0.9990234375,0.07630034536123276,21.08370018005371,0.7007045780598228,0.5133450480401704,0.984523594379425,0.854119425547997
1-helicopter-1.png,"a military helicopter flying in the air over a mountain range
",0.12179763615131378,19.32561492919922,0.7134648224481464,0.28695177126851573,0.9884700179100037,0.6343858298036196,0.033751580864191055,18.70185089111328,0.6983249198037679,0.38875142041440197,0.9396756887435913,0.6226379440665155,0.03631262108683586,19.08477210998535,0.6844645036833071,7.291706957915611e-155,0.9296674728393555,0.41296296296296303
1l-image-102.png,"a tank driving down a street with people watching
",0.20382365584373474,17.01698112487793,0.5677989124486033,4.661032518640916e-78,0.9667226672172546,0.6824665350010973,0.03783230856060982,15.636404991149902,0.4765094350542575,0.5873949094699213,0.9446107745170593,0.6651234567901234,0.03372557833790779,16.11379051208496,0.5071331508784596,0.5873949094699213,0.9446107745170593,0.6651234567901234
-H2FRPD.png,"a military fighter jet flying in the air - stock image
",0.1387321799993515,19.1689453125,0.8264448335228444,4.0524962413350997e-78,0.9744365215301514,0.46464646464646464,0.01735476776957512,18.78837776184082,0.8209150723072253,0.3633728926524737,0.9769917726516724,0.5555555555555556,0.017899027094244957,18.33827781677246,0.8056832182638777,3.3721611472423586e-78,0.9757316708564758,0.4821802935010482
0_INDIA-PAKISTAN-KASHMIR-UNREST.png,"indian army soldiers stand guard on the road near the border with pakistan
",0.20348499715328217,18.006175994873047,0.5609473994121444,0.27824623288353134,0.9767823219299316,0.44953350296861755,0.035516321659088135,17.4148006439209,0.543150772692424,0.393755531055134,0.9833481311798096,0.7278195488721805,0.02100191079080105,17.69445037841797,0.5485355288414527,0.18185234853618296,0.9541102647781372,0.5395683453237411
1(2).png,"indian army trucks on the road near a village
",0.21980401873588562,22.15980339050293,0.6605093645244567,1.2508498911928379e-231,0.9060060977935791,0.16666666666666666,0.053566452115774155,21.426027297973633,0.6387187258700503,1.1896457329133973e-231,0.8868218064308167,0.16304347826086954,0.03879058361053467,21.73701286315918,0.6524649217020605,1.1640469867513693e-231,0.8889803886413574,0.16129032258064518
1l-image-Mi-24P-1M.png,"a green helicopter with camouflage paint on it is parked on the ground
",0.17061848938465118,19.076793670654297,0.6312140414380658,0.20479259709128803,0.9722498655319214,0.44999999999999996,0.059560999274253845,17.232492446899414,0.519661085288286,6.380037682013465e-155,0.9414554238319397,0.35118110236220473,0.01933709904551506,18.829484939575195,0.617789826317102,2.9390617044207055e-78,0.9316495656967163,0.353968253968254
0de8a1c1ce19bc38c5c6b79aca6f074c.png,"a delta airplane is taking off from an airport
",0.26382842659950256,21.66529655456543,0.5753211812159854,0.31239399369202553,0.972291886806488,0.647130647130647,0.04603223875164986,20.23948860168457,0.48935734957102917,0.3155984539112945,0.9306657314300537,0.5377777777777778,0.14310313761234283,20.422760009765625,0.5350781865769294,0.3155984539112945,0.9162920713424683,0.5377777777777778
1c9731fb1a5b4f53ba13c5b5f14d5b81_c0x0-720x720.png,"year end savings
",0.2042115032672882,19.689117431640625,0.5653861627840571,0,0.9231690168380737,0.0,0.03683027625083923,19.043533325195312,0.5421761061275039,0,0.8609669208526611,0.0,0.01726055145263672,19.49349021911621,0.5583028236103376,0,0.8842527270317078,0.0
1.-turret-1024x836.png,"a man is lifting a tank onto a truck
",0.2021620124578476,17.96177864074707,0.611866930739976,6.513869329968086e-155,0.9051454663276672,0.34307065217391297,0.03605662286281586,17.032535552978516,0.5574536419276894,8.612150057732663e-155,0.9018921256065369,0.40879120879120884,0.029118139296770096,17.656940460205078,0.5956909301823461,8.612150057732663e-155,0.9008325338363647,0.40879120879120884
0c1a3269dca7c2a3cddec316466b39a0.png,"a yellow helicopter is on display in a museum
",0.16091623902320862,19.699630737304688,0.6723257163222642,0.3628241434631103,0.9607174396514893,0.66167290886392,0.03484010696411133,19.10067367553711,0.6571863682261617,0.3628241434631103,0.9607174396514893,0.66167290886392,0.03635809198021889,19.140960693359375,0.6567765061999647,0.3628241434631103,0.9607174396514893,0.66167290886392
1d98a84b05bcc76dc3b12b7bc183d31e.png,"two fighter jets flying over a river
",0.19371096789836884,20.366161346435547,0.6535570142982486,0.8091067115702212,0.9964391589164734,0.8551587301587302,0.02112259902060032,20.02509117126465,0.6415592675569939,0.8091067115702212,0.9964391589164734,0.8551587301587302,0.04356721043586731,19.791467666625977,0.6336336301838484,0.5873949094699213,0.9931839108467102,0.8314043209876543
0_BEN-OFFICIAL-20190520-212-631.png,"a military helicopter is parked on the runway
",0.1758114993572235,18.812026977539062,0.6622169092825866,0.8408964152537145,0.9831451773643494,0.8737244897959183,0.036860693246126175,18.196149826049805,0.6448406713879716,6.8489908526642754e-155,0.9120497107505798,0.38490853658536583,0.01848769746720791,18.100595474243164,0.6251593886504238,0.27824623288353134,0.9419965147972107,0.6847545219638244
1ffe94522f74d9e1d5c108ba1bb89c7b.png,"a large military plane flying in the sky
",0.11046048998832703,20.639434814453125,0.7906306447351812,7.183445846156676e-155,0.9926528930664062,0.39952531645569617,0.03264882415533066,18.49913215637207,0.7278959446476865,0.42383656282787796,0.9944425821304321,0.7454289732770746,0.010317970998585224,20.5411434173584,0.7844364050288329,0.31239399369202553,0.9789882302284241,0.6859756097560975
_98332434_mediaitem98332433.png,"a drone flying over a lake at sunset
",0.1114354133605957,27.9715633392334,0.9009345117237108,0.7506238537503395,0.9923840761184692,0.9799382716049383,0.012534159235656261,27.756975173950195,0.9033151328850278,0.7506238537503395,0.9923840761184692,0.9799382716049383,0.07954515516757965,26.51228141784668,0.867025019685481,5.30941411456236e-78,0.9707292318344116,0.6944444444444445
1ae8305b1440474b8cf4b16cadc82d52_c0x0-1600x686.png,"the chevrolet classic is on sale for $ 2, 000 off
",0.1817719042301178,17.60582160949707,0.6581435854068038,1.0016022933125248e-231,0.9204795956611633,0.09259259259259259,0.055256739258766174,15.037914276123047,0.5123000535317529,7.445183326929416e-232,0.9170759916305542,0.04672897196261682,0.008903912268579006,17.418254852294922,0.6482082093715881,1.0016022933125248e-231,0.9204795956611633,0.09259259259259259
