Image Name,Caption,LPIPS,PSNR,SSIM,BLEU,BERT,METEOR,LPIPS(diff_res),PSNR(diff_res),SSIM(diff_res),BLEU(diff_res),BERT(diff_res),METEOR(diff_res),LPIPS(diff_up),PSNR(diff_up),SSIM(diff_up),BLEU(diff_up),BERT(diff_up),METEOR(diff_up)
_100300374_gettyimages-477389793.png,"a large propeller plane parked on the tarmac
",0.11449532955884933,20.458660125732422,0.6897211366586289,9.170599044431425e-155,0.9750533103942871,0.5575,0.032939258962869644,19.14458465576172,0.6361726424299035,4.640083527732319e-78,0.9802564978599548,0.5902439024390245,0.04912830889225006,19.553260803222656,0.6613579799371553,5.473461026881688e-78,0.9855843186378479,0.6126582278481013
000_1H95VB.width-800.png,"a large airplane flying through the air with propellers
",0.08175402879714966,22.070289611816406,0.8533915875012832,0.7514772930752859,0.9887592792510986,0.7942949907235621,0.020034994930028915,21.45563316345215,0.8449051098027803,0.32668286409255015,0.9861751794815063,0.5499999999999999,0.023927591741085052,21.435630798339844,0.848713280435796,1.0,0.9999997615814209,0.9993141289437586
1l-Image-Abrams-M1A2-SEPV3-.png,"the m1a1 tank is on display in a warehouse
",0.1834545135498047,17.734691619873047,0.5494053377683705,4.284993070788676e-78,0.921940267086029,0.4043478260869566,0.06230154260993004,15.652303695678711,0.3953480654965746,4.284993070788676e-78,0.921940267086029,0.4043478260869566,0.028980685397982597,17.228891372680664,0.5241828511642194,7.746339753396389e-155,0.9384608268737793,0.34307065217391297
_83539969_b47a9225-6db2-4f83-975d-576edf0279e6.png,"a large military plane flying through the air
",0.1119997426867485,22.42548942565918,0.7865690173245259,0.5410822690539396,0.9941456913948059,0.7361111111111112,0.039750825613737106,21.555034637451172,0.7663830370346308,0.5410822690539396,0.9941456913948059,0.7361111111111112,0.01575704850256443,22.203529357910156,0.787603638849548,0.5410822690539396,0.9941456913948059,0.7361111111111112
000_1LC27X-e1570900274807-1024x640.png,"turkish soldiers ride on a tank in the town of al-bab, in the syrian province of aleppo, on january 29, 2015
",0.16702084243297577,20.300352096557617,0.6165628945144872,3.297204515308002e-232,0.8196005821228027,0.05050505050505051,0.05576961487531662,18.482378005981445,0.5152863922169293,2.279831007364591e-155,0.7763363718986511,0.10050251256281408,0.07279002666473389,18.75066375732422,0.5283982672080756,2.6243749087496004e-155,0.782802164554596,0.1
_107981154_gettyimages-185701027.png,"a fighter jet flying in the sky
",0.09569621086120605,22.680187225341797,0.8114926683138551,0.4347208719449914,0.992750346660614,0.6914285714285714,0.02528473734855652,22.146854400634766,0.8010114223672377,1.0,1.0000001192092896,0.9985422740524781,0.014439357444643974,21.975183486938477,0.7985413872294652,0.5706745777055999,0.9892998933792114,0.9445670159955873
1-620.png,"a military truck with a large missile on it
",0.17831963300704956,21.15044403076172,0.652893565119848,0.4671379777282001,0.9980916976928711,0.855940934065934,0.05156125873327255,20.35610580444336,0.625964680160199,0.4671379777282001,0.9980916976928711,0.855940934065934,0.03644080460071564,20.076873779296875,0.5991267561609755,0.4671379777282001,0.9980916976928711,0.855940934065934
1-lexus-ls500h-2018-rt-hero-front_0.png,"the new lexus is driving on a country road
",0.11076510697603226,20.718528747558594,0.7102580649742003,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.04242618381977081,19.91202163696289,0.6858537994020348,3.690840039559348e-232,0.9425646662712097,0.058823529411764705,0.020583413541316986,19.599063873291016,0.6639206990950235,3.690840039559348e-232,0.9369592070579529,0.058823529411764705
_109898488_mediaitem109898487.png,"a man in camouflage stands in front of a helicopter
",0.13370485603809357,23.429641723632812,0.8090657156931701,8.612150057732663e-155,0.9777088165283203,0.446,0.01472720131278038,23.0458984375,0.8019480434604194,0.45936133207830593,0.9908852577209473,0.8017676767676769,0.016681049019098282,22.83970069885254,0.7896451066389155,0.4630777161991027,0.9769554734230042,0.8099489795918368
1d52bb2b7f50c088e299598865f719e7.png,"a large jetliner on the runway at night
",0.12366671860218048,21.770994186401367,0.7418138241622783,0.5133450480401704,0.9833329319953918,0.854119425547997,0.03744170069694519,20.91582489013672,0.7158861494974701,0.47987820666906633,0.9574378132820129,0.8335382345709367,0.060113515704870224,21.04144287109375,0.7020456215429695,0.3672056269893592,0.9489685297012329,0.7095046854082998
